Fecha;Tipo Producto;Exportaciones Tm
2023-05;GASOLINA  AUTO. S/PB 95 I.O.;232356
2023-05;GASOLINA  AUTO. S/PB 98 I.O.;7091
2023-05;OTRAS GASOLINAS;57768
2023-05;FUELÓLEO  BIA;3121
2023-05;OTROS FUELÓLEOS;19979
2023-05;QUEROSENO AVIACIÓN;44487
2023-05;OTROS QUEROSENOS;81
2023-05;GLP;5875
2023-06;BIODIESEL;118573
2023-06;GASÓLEO A;269474
2023-06;GASÓLEO B;4601
2023-06;GASÓLEO C;54628
2023-06;OTROS GASOLEOS;135924
2023-06;BIOETANOL;26500
2023-06;GASOLINA  AUTO. S/PB 95 I.O.;193141
2023-06;GASOLINA  AUTO. S/PB 98 I.O.;8136
2023-06;OTRAS GASOLINAS;217321
2023-06;FUELÓLEO  BIA;2940
2023-06;OTROS FUELÓLEOS;213224
2023-06;QUEROSENO AVIACIÓN;23945
2023-06;OTROS QUEROSENOS;27
2023-06;GLP;7668
2023-07;BIODIESEL;138549
2023-07;GASÓLEO A;410585
2023-07;GASÓLEO B;1070
2023-07;GASÓLEO C;8190
2023-07;OTROS GASOLEOS;179048
2023-07;BIOETANOL;19304
2023-07;GASOLINA  AUTO. S/PB 95 I.O.;176474
2023-07;GASOLINA  AUTO. S/PB 98 I.O.;5719
2023-07;OTRAS GASOLINAS;93727
2023-07;FUELÓLEO  BIA;2654
2023-07;OTROS FUELÓLEOS;146832
2023-07;QUEROSENO AVIACIÓN;55497
2023-07;OTROS QUEROSENOS;0
2023-07;GLP;8550
2023-08;BIODIESEL;160824
2023-08;GASÓLEO A;363488
2023-08;GASÓLEO B;1389
2023-08;GASÓLEO C;1299
2023-08;OTROS GASOLEOS;202533
2023-08;BIOETANOL;16891
2023-08;GASOLINA  AUTO. S/PB 95 I.O.;249907
2023-08;GASOLINA  AUTO. S/PB 98 I.O.;6549
2023-08;OTRAS GASOLINAS;133383
2023-08;FUELÓLEO  BIA;6323
2023-08;OTROS FUELÓLEOS;194128
2023-08;QUEROSENO AVIACIÓN;33766
2023-08;OTROS QUEROSENOS;0
2023-08;GLP;18679
2023-09;BIODIESEL;92360
2023-09;GASÓLEO A;374979
2023-09;GASÓLEO B;2272
2023-09;GASÓLEO C;39175
2023-09;OTROS GASOLEOS;180999
2023-09;BIOETANOL;30821
2023-09;GASOLINA  AUTO. S/PB 95 I.O.;183748
2023-09;GASOLINA  AUTO. S/PB 98 I.O.;5841
2023-09;OTRAS GASOLINAS;82781
2023-09;FUELÓLEO  BIA;21819
2023-09;OTROS FUELÓLEOS;186159
2023-09;QUEROSENO AVIACIÓN;49676
2023-09;OTROS QUEROSENOS;29
2023-09;GLP;5614
2023-10;BIODIESEL;168218
2023-10;GASÓLEO A;370211
2023-10;GASÓLEO B;3642
2023-10;GASÓLEO C;71971
2023-10;OTROS GASOLEOS;194690
2023-10;BIOETANOL;16357
2023-10;GASOLINA  AUTO. S/PB 95 I.O.;92166
2023-10;GASOLINA  AUTO. S/PB 98 I.O.;1141
2023-10;OTRAS GASOLINAS;79234
2023-10;FUELÓLEO  BIA;2715
2023-10;OTROS FUELÓLEOS;184462
2023-10;QUEROSENO AVIACIÓN;37489
2023-10;OTROS QUEROSENOS;26
2023-10;GLP;8110
2023-11;BIODIESEL;136897
2023-11;GASÓLEO A;325619
2023-11;GASÓLEO B;4465
2023-11;GASÓLEO C;37603
2023-11;OTROS GASOLEOS;224408
2023-11;BIOETANOL;16847
2023-11;GASOLINA  AUTO. S/PB 95 I.O.;165635
2023-11;GASOLINA  AUTO. S/PB 98 I.O.;841
2023-11;OTRAS GASOLINAS;117077
2023-11;FUELÓLEO  BIA;2254
2023-11;OTROS FUELÓLEOS;269771
2023-11;QUEROSENO AVIACIÓN;16247
2023-11;OTROS QUEROSENOS;0
2023-11;GLP;5487
2023-12;BIODIESEL;151277
2023-12;GASÓLEO A;614769
2023-12;GASÓLEO B;2451
2023-12;GASÓLEO C;43040
2023-12;OTROS GASOLEOS;166145
2023-12;BIOETANOL;25042
2023-12;GASOLINA  AUTO. S/PB 95 I.O.;250364
2023-12;GASOLINA  AUTO. S/PB 98 I.O.;8565
2023-12;OTRAS GASOLINAS;105568
2023-12;FUELÓLEO  BIA;1572
2023-12;OTROS FUELÓLEOS;282961
2023-12;QUEROSENO AVIACIÓN;42558
2023-12;OTROS QUEROSENOS;0
2023-12;GLP;15080
2024-01;BIODIESEL;173032
2024-01;GASÓLEO A;309294
2024-01;GASÓLEO B;1445
2024-01;GASÓLEO C;4810
2024-01;OTROS GASOLEOS;244854
2024-01;BIOETANOL;23103
2024-01;GASOLINA  AUTO. S/PB 95 I.O.;130186
2024-01;GASOLINA  AUTO. S/PB 98 I.O.;1414
2024-01;OTRAS GASOLINAS;143016
2024-01;FUELÓLEO  BIA;1805
2024-01;OTROS FUELÓLEOS;254861
2024-01;QUEROSENO AVIACIÓN;53497
2024-01;OTROS QUEROSENOS;0
2024-01;GLP;7118
2024-02;BIODIESEL;117263
2024-02;GASÓLEO A;519530
2024-02;GASÓLEO B;1641
2024-02;GASÓLEO C;3819
2024-02;OTROS GASOLEOS;202976
2024-02;BIOETANOL;17271
2024-02;GASOLINA  AUTO. S/PB 95 I.O.;155923
2024-02;GASOLINA  AUTO. S/PB 98 I.O.;716
2024-02;OTRAS GASOLINAS;88604
2024-02;FUELÓLEO  BIA;985
2024-02;OTROS FUELÓLEOS;222582
2024-02;QUEROSENO AVIACIÓN;33789
2024-02;OTROS QUEROSENOS;0
2024-02;GLP;5540
2024-03;BIODIESEL;194851
2024-03;GASÓLEO A;640121
2024-03;GASÓLEO B;3055
2024-03;GASÓLEO C;26851
2024-03;OTROS GASOLEOS;224226
2024-03;BIOETANOL;21542
2024-03;GASOLINA  AUTO. S/PB 95 I.O.;65147
2024-03;GASOLINA  AUTO. S/PB 98 I.O.;5524
2024-03;OTRAS GASOLINAS;89766
2024-03;FUELÓLEO  BIA;1133
2024-03;OTROS FUELÓLEOS;213216
2024-03;QUEROSENO AVIACIÓN;54109
2024-03;OTROS QUEROSENOS;0
2024-03;GLP;10053
2024-04;BIODIESEL;158985
2024-04;GASÓLEO A;464915
2024-04;GASÓLEO B;2756
2024-04;GASÓLEO C;2849
2024-04;OTROS GASOLEOS;245899
2024-04;BIOETANOL;25388
2024-04;GASOLINA  AUTO. S/PB 95 I.O.;219037
2024-04;GASOLINA  AUTO. S/PB 98 I.O.;6140
2024-04;OTRAS GASOLINAS;183498
2024-04;FUELÓLEO  BIA;5972
2024-04;OTROS FUELÓLEOS;132201
2024-04;QUEROSENO AVIACIÓN;50148
2024-04;OTROS QUEROSENOS;0
2024-04;GLP;5493
2024-05;BIODIESEL;145702
2024-05;GASÓLEO A;482956
2024-05;GASÓLEO B;5167
2024-05;GASÓLEO C;22037
2024-05;OTROS GASOLEOS;208754
2024-05;BIOETANOL;31787
2024-05;GASOLINA  AUTO. S/PB 95 I.O.;173901
2024-05;GASOLINA  AUTO. S/PB 98 I.O.;7929
2024-05;OTRAS GASOLINAS;123287
2024-05;FUELÓLEO  BIA;8253
2024-05;OTROS FUELÓLEOS;205911
2024-05;QUEROSENO AVIACIÓN;45304
2024-05;OTROS QUEROSENOS;105
2024-05;GLP;5147
2024-06;BIODIESEL;122121
2024-06;GASÓLEO A;476807
2024-06;GASÓLEO B;10718
2024-06;GASÓLEO C;4452
2024-06;OTROS GASOLEOS;250164
2024-06;BIOETANOL;31653
2024-06;GASOLINA  AUTO. S/PB 95 I.O.;130097
2024-06;GASOLINA  AUTO. S/PB 98 I.O.;6975
2024-06;OTRAS GASOLINAS;70780
2024-06;FUELÓLEO  BIA;24273
2024-06;OTROS FUELÓLEOS;185910
2024-06;QUEROSENO AVIACIÓN;22804
2024-06;OTROS QUEROSENOS;0
2024-06;GLP;4843
2024-07;BIODIESEL;162672
2024-07;GASÓLEO A;512614
2024-07;GASÓLEO B;3348
2024-07;GASÓLEO C;2996
2024-07;OTROS GASOLEOS;255566
2024-07;BIOETANOL;28532
2024-07;GASOLINA  AUTO. S/PB 95 I.O.;136115
2024-07;GASOLINA  AUTO. S/PB 98 I.O.;21516
2024-07;OTRAS GASOLINAS;111828
2024-07;FUELÓLEO  BIA;12296
2024-07;OTROS FUELÓLEOS;131155
2024-07;QUEROSENO AVIACIÓN;21024
2024-07;OTROS QUEROSENOS;52
2024-07;GLP;7583
